"id_org","id_rubr"
"7523","2320"
"7523","4140"
"7527","3420"
"7530","2330"
"7530","2710"
"7530","3010"
"7530","4140"
"7535","2970"
"7538","1530"
"7538","1570"
"7538","1590"
"7541","2420"
"7541","4140"
"7543","2550"
"7543","4910"
"7545","2570"
"7546","980"
"7548","2330"
"7549","1690"
"7549","2450"
"7549","2600"
"7549","2610"
"7549","2620"
"7549","2650"
"7549","3310"
"7551","1530"
"7553","980"
"7553","2970"
"7554","510"
"7555","3020"
"7557","980"
"7561","870"
"7561","920"
"7569","940"
"7569","2900"
"7569","2980"
"7572","3810"
"7576","4230"
"7578","1240"
"7578","1600"
"7578","2390"
"7578","2940"
"7578","3640"
"7581","980"
"7581","2900"
"7581","2970"
"7582","980"
"7582","2900"
"7582","2970"
"7582","2980"
"7583","4520"
"7584","740"
"7585","3280"
"7585","4700"
"7590","4520"
"7591","4380"
"7592","3810"
"7594","1860"
"7595","3050"
"7595","3850"
"7602","1110"
"7602","2280"
"7605","4994"
"7619","3020"
"7628","2570"
"7630","3950"
"7635","3420"
"7638","1570"
"7638","1860"
"7638","3010"
"7638","3350"
"7662","4140"
"7673","2080"
"7673","3340"
"7679","2330"
"7679","2400"
"7679","4490"
"7679","4640"
"7681","740"
"7683","4240"
"7684","4140"
"7685","980"
"7685","2980"
"7691","3810"
"7692","740"
"7693","1860"
"7699","2210"
"7699","3050"
"7699","3850"
"7701","3810"
"7706","3950"
"7719","2550"
"7719","2560"
"7719","3340"
"7722","4140"
"7731","3950"
"7736","1570"
"7736","1950"
"7736","2070"
"7738","4380"
"7740","2900"
"7740","2970"
"7741","740"
"7743","2330"
"7743","2710"
"7743","2870"
"7743","3010"
"7743","4140"
"7760","3810"
"7764","1110"
"7764","3420"
"7769","740"
"7770","2760"
"7771","2550"
"7771","2560"
"7774","2280"
"7774","2360"
"7777","510"
"7777","570"
"7777","610"
"7777","620"
"7777","1010"
"7777","3720"
"7778","980"
"7778","4710"
"7782","2180"
"7783","4940"
"7784","740"
"7786","3950"
"7790","2980"
"7795","1090"
"7795","2180"
"7797","4230"
"7801","4994"
"7805","3810"
"7808","4520"
"7814","1240"
"7814","3020"
"7815","3420"
"7817","940"
"7817","980"
"7817","2970"
"7820","4590"
"7823","3810"
"7824","2900"
"7835","3950"
"7836","3950"
"7837","3950"
"7838","3950"
"7839","3950"
"7844","3950"
"7845","3950"
"7847","3070"
"7847","3400"
"7848","1420"
"7848","1600"
"7848","1860"
"7848","2320"
"7848","2430"
"7848","2870"
"7848","3040"
"7848","3840"
"7848","3850"
"7848","4880"
"7852","2390"
"7852","3070"
"7852","3400"
"7852","4670"
"7855","740"
"7857","510"
"7857","580"
"7857","610"
"7862","940"
"7862","2970"
"7863","4940"
"7864","1510"
"7864","3280"
"7866","1570"
"7866","3070"
"7866","3400"
"7866","4540"
"7868","2870"
"7869","1550"
"7869","1660"
"7869","3400"
"7872","2900"
"7872","2980"
"7877","3810"
"7882","2970"
"7885","980"
"7885","2900"
"7885","2970"
"7885","2980"
"7886","2320"
"7886","3010"
"7886","3160"
"7886","4140"
"7889","2370"
"7902","860"
"7903","3090"
"7904","3090"
"7904","4010"
"7926","4640"
"7933","4140"
"7935","1530"
"7936","940"
"7936","980"
"7936","2900"
"7936","2970"
"7938","2900"
"7938","2970"
"7938","2980"
"7939","3810"
"7939","4590"
"7946","3420"
"7961","1860"
"7961","2320"
"7961","2730"
"7961","3840"
"7961","4140"
"7961","4490"
"7961","4680"
"7964","3420"
"7968","1090"
"7968","2180"
"7968","2210"
"7968","3350"
"7968","3950"
"7978","740"
"7983","1530"
"7983","1570"
"7983","1590"
"7993","1570"
"7993","4010"
"8000","1530"
"8000","1570"
"8000","1590"
"8000","4380"
"8001","540"
"8001","1670"
"8001","2210"
"8001","2330"
"8001","2710"
"8015","2970"
"8015","2980"
"8015","4380"
"8023","3010"
"8031","580"
"8034","612"
"8039","540"
"8039","1670"
"8044","980"
"8044","2900"
"8044","2980"
"8047","2900"
"8050","3020"
"8065","2210"
"8067","2280"
"8070","4700"
"8082","2010"
"8082","4610"
"8088","3020"
"8090","3800"
"8090","4670"
"8095","1740"
"8096","4520"
"8102","1530"
"8102","1570"
"8102","1590"
"8111","3070"
"8111","3400"
"8111","3440"
"8111","4540"
"8245","2330"
"8292","2180"
"8299","2280"
"8302","3810"
"8302","4590"
"8308","3810"
"8315","980"
"8315","2900"
"8315","2970"
"8316","980"
"8316","1530"
"8316","2280"
"8316","2970"
"8317","980"
"8317","2970"
"8321","4010"
"8322","1420"
"8322","4140"
"8322","4640"
"8323","3810"
"8325","4520"
"8326","2970"
"8326","2980"
"8326","4380"
"8328","1570"
"8341","2540"
"8341","2550"
"8341","2560"
"8344","1740"
"8344","3340"
"8346","1530"
"8368","3150"
"8371","830"
"8372","3420"
"8378","940"
"8378","980"
"8378","1530"
"8378","2900"
"8378","2970"
"8378","2980"
"8378","3340"
"8378","4010"
"8379","3950"
"8383","2490"
"8384","2550"
"8384","2560"
"8393","3420"
"8393","3720"
"8396","4230"
"8400","4240"
"8402","1110"
"8404","1110"
"8404","3360"
"8404","4540"
"8405","2580"
"8405","3420"
"8407","2180"
"8408","3940"
"8408","3950"
"8414","1530"
"8414","1570"
"8416","980"
"8416","2900"
"8416","2970"
"8418","980"
"8418","2280"
"8419","2280"
"8420","2900"
"8420","2970"
"8422","1530"
"8426","1670"
"8426","1740"
"8427","1530"
"8427","1570"
"8427","1590"
"8428","1530"
"8428","1570"
"8428","1590"
"8431","2900"
"8441","3110"
"8443","4520"
"8444","3020"
"8445","1000"
"8445","4520"
"8447","980"
"8447","2900"
"8447","2970"
"8452","3110"
"8453","2210"
"8453","3050"
"8453","3840"
"8453","3850"
"8454","2180"
"8457","3020"
"8457","4140"
"8459","3020"
"8464","510"
"8464","2560"
"8465","3020"
"8468","940"
"8468","3340"
"8469","2320"
"8469","4640"
"8472","740"
"8473","3150"
"8480","3950"
"8482","1150"
"8482","1800"
"8482","2210"
"8482","3050"
"8482","3430"
"8482","3850"
"8484","2200"
"8484","3420"
"8485","1110"
"8485","3420"
"8486","1860"
"8486","2320"
"8486","4140"
"8488","3810"
"8490","1110"
"8494","2970"
"8496","3810"
"8506","940"
"8506","980"
"8506","1090"
"8506","1570"
"8506","2280"
"8506","2900"
"8506","2970"
"8506","2980"
"8506","3120"
"8506","3400"
"8507","3810"
"8510","2070"
"8515","3090"
"8520","4610"
"8522","720"
"8522","4290"
"8527","2280"
"8542","830"
"8543","1530"
"8543","1950"
"8545","3070"
"8545","4994"
"8546","2540"
"8546","2550"
"8551","1090"
"8551","2180"
"8552","2540"
"8552","2550"
"8554","830"
"8555","830"
"8572","740"
"8572","2650"
"8572","3310"
"8574","3280"
"8574","3350"
"8575","740"
"8578","4230"
"8579","4230"
"8581","2900"
"8581","2970"
"8583","510"
"8591","2550"
"8591","2560"
"8599","1600"
"8599","2870"
"8599","3050"
"8599","3840"
"8599","4140"
"8601","1860"
"8605","4670"
"8607","540"
"8607","1240"
"8607","1670"
"8607","3020"
"8623","3020"
"8625","1110"
"8625","2280"
"8630","3420"
"8632","3350"
"8632","4910"
"8633","3810"
"8638","700"
"8638","4430"
"8643","1530"
"8643","1570"
"8644","740"
"8647","2550"
"8648","3810"
"8650","980"
"8650","1530"
"8650","2970"
"8671","980"
"8671","2970"
"8675","3810"
"8677","740"
"8681","2900"
"8683","1420"
"8683","1860"
"8683","2320"
"8683","4140"
"8685","1240"
"8685","1510"
"8685","3280"
"8685","4090"
"8689","3020"
"8690","1420"
"8690","2320"
"8690","4140"
"8690","4470"
"8690","4640"
"8690","4680"
"8693","740"
"8694","1780"
"8695","740"
"8695","2280"
"8696","740"
"8697","740"
"8697","1780"
"8698","740"
"8699","740"
"8700","4010"
"8701","1000"
"8701","2840"
"8701","4520"
"8705","3020"
"8707","510"
"8709","2320"
"8710","510"
"8713","520"
"8715","1110"
"8716","3810"
"8717","3810"
"8718","3420"
"8719","3810"
"8720","3810"
"8723","700"
"8725","3810"
"8726","3810"
"8727","1110"
"8727","3320"
"8728","740"
"8729","4670"
"8730","1570"
"8730","1590"
"8734","740"
"8738","510"
"8739","3810"
"8741","4140"
"8741","4640"
"8743","1530"
"8744","2980"
"8749","1530"
"8751","3090"
"8754","1530"
"8754","2970"
"8756","3810"
"8759","3420"
"8760","1530"
"8765","700"
"8767","3340"
"8768","1530"
"8769","1530"
"8769","4380"
"8770","4140"
"8770","4150"
"8770","4984"
"8770","4991"
"8771","3420"
"8774","3070"
"8774","4994"
"8775","2200"
"8785","4140"
"8786","510"
"8788","2900"
"8788","2980"
"8790","2910"
"8791","4940"
"8792","2970"
"8793","2900"
"8794","2900"
"8794","2970"
"8795","1570"
"8795","1950"
"8795","2070"
"8797","2980"
"8798","2900"
"8799","2980"
"8801","2900"
"8801","2980"
"8803","4940"
"8804","940"
"8804","980"
"8804","2280"
"8804","2980"
"8807","520"
"8807","580"
"8809","2760"
"8809","2970"
"8809","2980"
"8811","2970"
"8817","2970"
"8817","2980"
"8819","1740"
"8819","3340"
"8822","980"
"8822","2900"
"8823","3950"
"8824","940"
"8824","2980"
"8825","2970"
"8825","2980"
"8825","3340"
"8827","980"
"8827","2900"
"8827","2970"
"8828","2900"
"8830","3280"
"8831","2870"
"8831","4140"
"8832","4140"
"8833","2550"
"8834","3950"
"8836","740"
"8837","2980"
"8838","2070"
"8844","1110"
"8848","3810"
"8849","3810"
"8850","740"
"8853","3420"
"8855","3420"
"8860","2540"
"8860","2570"
"8861","2070"
"8862","770"
"8862","2970"
"8863","980"
"8863","2900"
"8863","2970"
"8864","3020"
"8865","3950"
"8866","2580"
"8866","3420"
"8868","980"
"8868","1350"
"8868","4360"
"8869","4520"
"8872","2200"
"8873","1110"
"8873","3420"
"8874","3420"
"8875","1110"
"8875","3420"
"8876","3420"
"8882","940"
"8882","2900"
"8882","2970"
"8882","2980"
"8883","2900"
"8883","2980"
"8885","2970"
"8887","980"
"8887","3150"
"8887","4710"
"8888","940"
"8888","2970"
"8890","2550"
"8891","1600"
"8891","3010"
"8891","4910"
"8895","1570"
"8901","3810"
"8904","2040"
"8904","4140"
"8904","4680"
"8907","980"
"8907","2970"
"8908","1280"
"8908","3090"
"8908","3400"
"8909","4010"
"8911","1530"
"8912","4140"
"8913","1530"
"8913","1590"
"8915","3810"
"8917","4380"
"8918","3420"
"8921","4230"
"8923","4940"
"8924","1420"
"8924","1860"
"8924","2320"
"8924","4140"
"8924","4640"
"8926","1740"
"8928","4230"
"8930","940"
"8930","1110"
"8930","2280"
"8931","3420"
"8933","2970"
"8941","940"
"8941","1110"
"8941","2280"
"8941","2970"
"8941","3420"
"8943","1530"
"8943","2900"
"8943","2980"
"8944","4140"
"8947","4520"
"8948","4670"
"8950","940"
"8950","2280"
"8951","3150"
"8952","4940"
"8953","2970"
"8954","830"
"8954","940"
"8954","1110"
"8954","1950"
"8954","2070"
"8954","2280"
"8954","3150"
"8954","3340"
"8955","3810"
"8961","3420"
"8965","1530"
"8978","4140"
"8980","1860"
"8981","1860"
"8983","2680"
"8992","2320"
"8992","4140"
"8992","4640"
"8993","4640"
"8994","1860"
"8995","3840"
"8997","1420"
"8997","2710"
"8997","4140"
"8999","1730"
"8999","4640"
"8999","4910"
"9000","4140"
"9005","2550"
"9009","4360"
"9022","2540"
"9022","2550"
"9022","2560"
"9029","4640"
"9033","3840"
"9039","1420"
"9039","1860"
"9039","4140"
"9041","4984"
"9043","4140"
"9045","720"
"9046","4140"
"9046","4680"
"9052","1110"
"9052","2280"
"9053","3810"
"9055","3810"
"9056","940"
"9056","2970"
"9056","3340"
"9057","740"
"9058","3810"
"9059","3020"
"9062","980"
"9062","2970"
"9067","740"
"9068","3810"
"9070","1110"
"9070","3420"
"9072","1110"
"9072","1570"
"9077","1110"
"9077","1590"
"9077","1950"
"9077","3350"
"9077","3420"
"9079","2970"
"9080","2280"
"9082","980"
"9082","1530"
"9082","2970"
"9082","2980"
"9083","4590"
"9089","540"
"9089","3110"
"9091","1110"
"9091","3360"
"9091","4540"
"9092","3280"
"9092","3350"
"9093","1570"
"9093","1950"
"9093","3070"
"9093","3400"
"9095","4940"
"9098","3810"
"9099","3810"
"9100","2200"
"9101","2200"
"9108","3940"
"9108","3950"
"9109","1150"
"9109","2210"
"9109","2820"
"9109","3050"
"9116","2450"
"9116","3120"
"9117","2450"
"9117","3120"
"9118","980"
"9119","3810"
"9121","2970"
"9122","980"
"9122","2970"
"9128","980"
"9128","2970"
"9131","740"
"9141","1240"
"9141","3000"
"9147","4940"
"9150","3810"
"9158","3340"
"9160","3110"
"9160","3280"
"9180","3100"
"9180","3110"
"9181","540"
"9181","1730"
"9181","3110"
"9192","1530"
"9192","1570"
"9210","3280"
"9213","2540"
"9213","2550"
"9213","2560"
"9215","1110"
"9215","3420"
"9219","2540"
"9219","2550"
"9220","3420"
"9221","3090"
"9221","4010"
"9223","3810"
"9225","700"
"9225","2200"
"9227","611"
"9227","660"
"9229","740"
"9233","2280"
"9236","940"
"9236","980"
"9236","2970"
"9238","980"
"9238","2970"
"9242","2980"
"9245","3810"
"9246","740"
"9249","3280"
"9249","3350"
"9249","4940"
"9251","2970"
"9251","2980"
"9252","940"
"9252","2900"
"9252","2980"
"9253","4360"
"9254","980"
"9254","2900"
"9254","2970"
"9254","2980"
"9255","2900"
"9257","980"
"9257","2900"
"9257","2970"
"9259","3810"
"9260","2980"
"9262","2730"
"9262","4140"
"9263","740"
"9264","2970"
"9264","2980"
"9265","2980"
"9266","980"
"9266","2970"
"9267","2900"
"9267","2970"
"9268","1530"
"9268","2970"
"9268","2980"
"9270","3070"
"9270","3400"
"9275","980"
"9275","2900"
"9276","980"
"9276","2900"
"9276","2970"
"9278","2970"
"9279","3350"
"9280","3810"
"9282","2900"
"9283","980"
"9283","2900"
"9284","1110"
"9284","3360"
"9284","4540"
"9285","2900"
"9285","2970"
"9286","740"
"9289","2280"
"9290","3100"
"9290","3110"
"9291","2540"
"9294","1530"
"9294","1570"
"9294","1590"
"9294","1950"
"9295","1530"
"9295","1570"
"9295","1590"
"9295","1950"
"9296","940"
"9296","3350"
"9297","4140"
"9297","4470"
"9298","960"
"9298","4140"
"9298","4470"
"9302","2320"
"9302","4140"
"9305","1530"
"9305","1570"
"9305","1590"
"9306","1780"
"9306","4670"
"9307","3420"
"9308","1000"
"9308","4520"
"9309","510"
"9309","520"
"9310","3280"
"9310","3350"
"9310","4910"
"9315","1170"
"9316","3810"
"9321","940"
"9321","980"
"9322","940"
"9326","3810"
"9327","2200"
"9327","3420"
"9329","2550"
"9330","4940"
"9331","4520"
"9332","3810"
"9333","1530"
"9333","1570"
"9333","1590"
"9334","4940"
"9335","700"
"9335","4430"
"9336","940"
"9336","980"
"9336","2280"
"9336","2900"
"9336","2980"
"9339","3840"
"9339","4140"
"9344","2180"
"9344","3110"
"9344","3960"
"9345","1770"
"9345","2550"
"9345","4910"
"9347","980"
"9347","2280"
"9347","3280"
"9347","4240"
"9347","4710"
"9348","2960"
"9349","3400"
"9349","4610"
"9350","2960"
"9351","2970"
"9351","2980"
"9353","3810"
"9355","4590"
"9358","3020"
"9361","3050"
"9361","3840"
"9362","940"
"9362","980"
"9362","2280"
"9362","2980"
"9365","740"
"9365","2280"
"9367","2970"
"9369","2550"
"9369","3350"
"9369","3840"
"9369","4140"
"9377","2680"
"9377","4010"
"9379","2540"
"9386","2280"
"9386","3150"
"9386","4400"
"9391","540"
"9392","1420"
"9392","2320"
"9392","4140"
"9392","4680"
"9395","1110"
"9396","2210"
"9400","1730"
"9400","4640"
"9400","4910"
"9401","1600"
"9401","1740"
"9401","1770"
"9401","2710"
"9401","2870"
"9401","3280"
"9401","3350"
"9401","4880"
"9401","4910"
"9403","1090"
"9411","3070"
"9411","3400"
"9412","2550"
"9412","2560"
"9413","1950"
"9417","3810"
"9418","600"
"9418","630"
"9418","960"
"9418","4210"
"9418","4680"
"9422","1670"
"9425","3280"
"9425","4140"
"9429","4590"
"9432","2970"
"9433","4520"
"9434","4520"
"9442","3810"
"9444","1110"
"9446","1110"
"9447","4984"
"9448","3020"
"9460","4520"
"9465","2550"
"9466","3020"
"9467","2330"
"9467","4140"
"9469","720"
"9469","4290"
"9470","3810"
"9471","3110"
"9472","4140"
"9474","3020"
"9476","720"
"9477","3840"
"9478","4010"
"9480","1370"
"9480","1600"
"9491","612"
"9493","870"
"9493","1930"
"9493","2430"
"9493","4140"
"9494","3020"
"9495","2540"
"9495","2550"
"9495","2560"
"9496","1670"
"9497","1670"
"9497","3020"
"9503","4520"
"9504","1770"
"9504","2550"
"9504","2560"
"9504","4910"
"9508","2180"
"9510","540"
"9510","1670"
"9510","2540"
"9510","2550"
"9510","2560"
"9510","2710"
"9510","3020"
"9511","540"
"9511","1670"
"9511","2540"
"9511","2550"
"9511","2560"
"9511","2710"
"9511","3020"
"9515","2550"
"9520","740"
"9521","740"
"9523","1090"
"9523","2210"
"9523","3890"
"9523","3950"
"9524","1090"
"9524","2210"
"9524","3890"
"9524","3950"
"9528","540"
"9528","1670"
"9528","3020"
"9533","2970"
"9534","980"
"9534","2970"
"9543","3070"
"9543","4540"
"9543","4670"
"9544","3150"
"9546","1740"
"9546","2550"
"9546","3340"
"9551","4520"
"9552","2540"
"9554","3340"
"9555","3840"
"9556","2040"
"9556","2330"
"9556","4140"
"9559","2970"
"9560","2760"
"9560","4940"
"9560","4994"
"9561","2970"
"9561","2980"
"9562","770"
"9562","2980"
"9563","2200"
"9568","1110"
"9569","940"
"9569","1910"
"9584","980"
"9584","1110"
"9584","1950"
"9584","2280"
"9584","2550"
"9584","3420"
"9585","4230"
"9588","2180"
"9589","740"
"9590","2200"
"9594","510"
"9594","520"
"9598","1570"
"9598","1950"
"9598","2070"
"9600","3280"
"9600","3400"
"9600","4670"
"9601","1150"
"9601","2210"
"9615","4520"
"9616","740"
"9617","740"
"9621","2540"
"9621","2550"
"9621","2560"
"9629","2540"
"9629","2550"
"9629","2560"
"9629","3340"
"9631","2070"
"9634","980"
"9634","2900"
"9639","740"
"9639","980"
"9639","2280"
"9650","740"
"9651","740"
"9652","740"
"9653","4010"
"9654","740"
"9655","740"
"9661","3120"
"9662","3120"
"9663","4590"
"9664","980"
"9664","2280"
"9667","740"
"9668","3810"
"9669","3810"
"9670","740"
"9673","740"
"9674","740"
"9675","740"
"9676","980"
"9676","2900"
"9676","2970"
"9686","2900"
"9686","2970"
"9687","2970"
"9687","2980"
"9688","940"
"9688","2970"
"9689","3810"
"9692","3350"
"9692","4090"
"9692","4710"
"9692","4910"
"9694","2900"
"9696","980"
"9696","2970"
"9697","2550"
"9703","2280"
"9704","3810"
"9706","2900"
"9709","980"
"9709","2900"
"9709","2970"
"9710","3420"
"9714","2280"
"9714","4670"
"9714","4994"
"9717","1570"
"9718","1090"
"9718","2180"
"9718","2210"
"9718","3350"
"9718","3950"
"9719","3940"
"9719","3950"
"9723","3280"
"9724","3340"
"9727","3280"
"9728","850"
"9728","3030"
"9728","4610"
"9731","980"
"9731","2900"
"9731","2970"
"9732","4700"
"9734","980"
"9734","3280"
"9734","4710"
"9735","2160"
"9735","2180"
"9740","1420"
"9740","4140"
"9740","4680"
"9741","980"
"9741","2900"
"9741","2980"
"9742","2450"
"9742","3120"
"9743","1740"
"9743","3340"
"9744","1420"
"9744","4140"
"9745","4140"
"9746","1670"
"9746","1740"
"9748","3810"
"9749","3280"
"9750","980"
"9751","940"
"9751","980"
"9751","2900"
"9751","2970"
"9751","2980"
"9751","3120"
"9752","940"
"9752","980"
"9752","2900"
"9752","2970"
"9752","2980"
"9752","3120"
"9753","2280"
"9753","2970"
"9761","1530"
"9763","2980"
"9764","2980"
"9765","2970"
"9766","1530"
"9767","3810"
"9769","2360"
"9769","4020"
"9769","4590"
"9770","4140"
"9771","940"
"9771","980"
"9771","3340"
"9772","1530"
"9774","980"
"9774","2970"
"9776","4520"
"9778","2960"
"9779","2960"
"9780","940"
"9780","4010"
"9781","830"
"9781","2070"
"9781","3280"
"9783","3950"
"9784","3350"
"9785","800"
"9785","1530"
"9785","2900"
"9785","2970"
"9785","2980"
"9785","3070"
"9785","4994"
"9788","3070"
"9788","3800"
"9788","4670"
"9790","4520"
"9791","700"
"9792","4230"
"9794","980"
"9796","2390"
"9796","2990"
"9796","3800"
"9796","4670"
"9797","1530"
"9797","1590"
"9798","2080"
"9798","4360"
"9799","1090"
"9800","3070"
"9800","3400"
"9800","4540"
"9801","4230"
"9802","3810"
"9803","2970"
"9803","3340"
"9804","2970"
"9805","980"
"9805","4360"
"9806","2200"
"9806","3350"
"9806","4700"
"9808","980"
"9811","800"
"9811","4994"
"9812","4590"
"9813","4010"
"9814","3090"
"9814","4010"
"9815","1860"
"9815","2320"
"9815","2570"
"9815","4140"
"9815","4640"
"9815","4910"
"9816","980"
"9817","1600"
"9817","1670"
"9817","1740"
"9817","2550"
"9817","2870"
"9817","3340"
"9817","3430"
"9817","3840"
"9817","4140"
"9817","4910"
"9818","2420"
"9818","4090"
"9818","4140"
"9818","4640"
"9819","2320"
"9819","4140"
"9819","4640"
"9820","4910"
"9823","1420"
"9823","2320"
"9823","4140"
"9823","4640"
"9823","4680"
"9824","1860"
"9824","4140"
"9825","4520"
"9827","1110"
"9827","2280"
"9828","1110"
"9828","2280"
"9833","940"
"9833","980"
"9833","2970"
"9834","3050"
"9835","2980"
"9836","1530"
"9836","1570"
"9836","1950"
"9837","2540"
"9837","2550"
"9838","980"
"9839","2970"
"9842","980"
"9842","2970"
"9843","2900"
"9843","2970"
"9843","2980"
"9844","980"
"9844","2900"
"9844","2970"
"9845","2280"
"9846","2280"
"9846","3280"
"9847","2900"
"9847","2970"
"9849","740"
"9850","4140"
"9851","1150"
"9851","2210"
"9853","940"
"9855","2200"
"9857","2280"
"9858","2280"
"9860","4610"
"9861","2550"
"9861","2560"
"9863","2360"
"9863","3810"
"9864","980"
"9864","2900"
"9864","2970"
"9865","2970"
"9865","2980"
"9866","1530"
"9867","3810"
"9868","3810"
"9870","980"
"9873","3400"
"9873","4260"
"9875","2970"
"9877","2210"
"9877","3050"
"9877","3840"
"9880","2280"
"9881","3280"
"9882","700"
"9884","980"
"9884","2900"
"9884","2970"
"9884","3120"
"9885","1600"
"9885","2390"
"9885","3430"
"9886","740"
"9887","1780"
"9888","2900"
"9888","2980"
"9890","980"
"9890","2900"
"9891","2970"
"9893","4940"
"9894","1950"
"9897","2970"
"9897","2980"
"9898","940"
"9898","1530"
"9900","4470"
"9903","1110"
"9903","2280"
"9903","3150"
"9904","1110"
"9904","2280"
"9904","3150"
"9907","4710"
"9910","1000"
"9910","4520"
"9911","4520"
"9912","3810"
"9913","4610"
"10320","4520"
"10510","3340"
"10514","2540"
"10514","2550"
"10514","2560"
"10520","2900"
"10520","2970"
"10523","740"
"10523","1110"
"10523","3420"
"10523","4230"
"10525","3810"
"10528","740"
"10528","1950"
"10528","2900"
"10528","2970"
"10528","2980"
"10528","3280"
"10528","3950"
"10528","4540"
"10528","4610"
"10528","4640"
"10529","2550"
"10533","3840"
"10536","2710"
"10536","3010"
"10540","2320"
"10540","3050"
"10540","3840"
"10540","4140"
"10540","4640"
"10547","2540"
"10547","2550"
"10549","4140"
"10556","3020"
"10562","2540"
"10562","2550"
"10562","2560"
"10565","1420"
"10565","4140"
"10567","3810"
"10585","2870"
"10585","4910"
"10586","612"
"10587","2280"
"10588","2090"
"10589","940"
"10591","3070"
"10591","4670"
"10593","3810"
"10595","2390"
"10595","3070"
"10595","4670"
"10596","940"
"10596","4430"
"10597","3340"
"10597","3400"
"10597","4540"
"10598","1860"
"10598","4140"
"10603","1860"
"10603","2320"
"10603","4140"
"10604","3020"
"10607","2320"
"10607","2870"
"10607","4140"
"10608","3050"
"10608","3840"
"10609","1860"
"10609","4640"
"10610","2570"
"10610","3010"
"10611","4640"
"10612","4910"
"10613","4140"
"10614","2330"
"10615","2540"
"10615","2550"
"10616","4140"
"10617","4910"
"10620","1740"
"10620","2870"
"10622","1670"
"10622","3020"
"10624","1740"
"10625","3280"
"10625","4670"
"10626","2320"
"10628","4640"
"10628","4910"
"10629","1150"
"10629","2210"
"10629","3050"
"10629","3840"
"10630","1860"
"10636","1110"
"10636","3360"
"10636","4540"
"10637","2540"
"10637","2550"
"10638","3280"
"10639","2420"
"10639","2550"
"10639","2560"
"10643","720"
"10643","4290"
"10647","4520"
"10648","3420"
"10649","2280"
"10649","2360"
"10651","2900"
"10651","2970"
"10652","2970"
"10654","3810"
"10655","860"
"10655","2640"
"10655","3810"
"10655","4590"
"10658","3810"
"10664","3810"
"10668","2180"
"10668","3950"
"10668","3960"
"10671","3090"
"10678","3350"
"10678","4640"
"10680","4140"
"10682","800"
"10682","3070"
"10682","4994"
"10684","1860"
"10684","4140"
"10684","4640"
"10685","510"
"10690","940"
"10690","980"
"10692","3800"
"10694","4520"
"10696","510"
"10696","610"
"10697","1600"
"10697","4140"
"10697","4991"
"10698","1950"
"10702","720"
"10705","2550"
"10708","2980"
"10709","2320"
"10709","2570"
"10710","1090"
"10710","3350"
"10710","3950"
"10712","4230"
"10713","1860"
"10717","2200"
"10718","3420"
"10724","4700"
"10725","2280"
"10726","1150"
"10726","2210"
"10726","3050"
"10727","1600"
"10727","2080"
"10727","3280"
"10728","2390"
"10728","2990"
"10728","4670"
"10729","1110"
"10729","3420"
"10729","4430"
"10730","920"
"10730","4140"
"10733","2320"
"10733","4140"
"10734","1530"
"10735","3020"
"10737","870"
"10737","2420"
"10737","2430"
"10737","4140"
"10738","3810"
"10739","840"
"10739","2485"
"10739","3110"
"10739","3862"
"10739","4560"
"10741","1000"
"10741","4520"
"10742","3930"
"10742","3940"
"10742","3950"
"10743","3020"
"10744","980"
"10744","2900"
"10745","3420"
"10745","3720"
"10751","1420"
"10752","4140"
"10752","4470"
"10756","770"
"10756","1120"
"10756","2890"
"10756","3220"
"10756","3960"
"10756","4610"
"10757","940"
"10757","2970"
"10758","1150"
"10758","2210"
"10759","4610"
"10763","940"
"10763","1530"
"10764","930"
"10764","1250"
"10764","3420"
"10764","4430"
"10765","980"
"10765","2900"
"10766","2970"
"10766","2980"
"10770","980"
"10770","4240"
"10772","2100"
"10772","3420"
"10773","2100"
"10773","4430"
"10774","1670"
"10774","3000"
"10776","3020"
"10779","3350"
"10780","1530"
"10780","1570"
"10781","770"
"10781","2970"
"10781","2980"
"10782","2970"
"10783","3160"
"10784","2540"
"10785","2210"
"10785","3450"
"10785","4400"
"10786","980"
"10786","2970"
"10787","3930"
"10787","3940"
"10787","3950"
"10793","2970"
"10793","2980"
"10794","940"
"10794","2970"
"10794","3070"
"10794","4610"
"10794","4994"
"10795","1530"
"10795","1570"
"10799","1780"
"10803","4590"
"10805","830"
"10806","830"
"10809","3070"
"10809","3400"
"10810","510"
"10810","611"
"10812","4520"
"10815","1530"
"10815","1570"
"10815","1950"
"10816","1530"
"10816","2970"
"10816","2980"
"10817","1530"
"10818","2970"
"10819","3810"
"10820","3810"
"10827","4010"
"10830","2540"
"10830","2550"
"10832","3400"
"10833","2330"
"10837","740"
"10840","4520"
"10843","980"
"10843","2280"
"10843","2970"
"10843","3280"
"10844","1530"
"10844","1570"
"10845","1510"
"10845","3280"
"10846","3940"
"10846","3950"
"10847","3940"
"10847","3950"
"10851","2970"
"10851","2980"
"10857","2040"
"10858","1570"
"10858","3070"
"10858","3400"
"10859","3840"
"10859","4140"
"10860","3810"
"10861","740"
"10861","1170"
"10861","1780"
"10863","2160"
"10863","2180"
"10863","2485"
"10863","2560"
"10864","1570"
"10865","1260"
"10865","3050"
"10870","1000"
"10870","4520"
"10872","940"
"10872","1530"
"10872","1570"
"10873","2390"
"10873","2990"
"10873","4670"
"10878","2200"
"10882","3350"
"10882","4140"
